tSNE1,tSNE2,Habitability
-21.77107,-47.505344,0
15.099894,-56.290466,0
-24.448387,-33.983597,0
18.28876,-62.14558,0
-8.339228,-41.68758,0
-21.075666,-43.684082,0
20.190464,-60.845043,0
-34.244312,-2.8293023,0
3.8855777,-63.28373,0
4.637624,-62.21892,0
-7.0131907,-39.703358,0
-21.683372,-50.031414,0
-38.542534,-27.271168,0
-35.5542,-40.69957,0
-60.0196,7.157685,0
5.1313257,-60.045692,0
-20.327482,-48.516098,0
-18.385317,-43.369183,0
18.202984,13.355623,0
18.092201,13.345099,0
-0.9445355,69.65525,0
20.029154,-63.07368,0
-23.015192,-33.706966,0
-14.332439,-38.870926,0
-12.810207,-62.204254,0
-18.187126,-44.992596,0
15.042492,-58.219826,0
9.749305,-55.967793,0
-23.57378,-33.869793,0
16.10857,-61.335705,0
-15.674193,-43.325012,0
29.066473,-21.561703,0
29.383642,-21.065683,0
17.67788,-59.44278,0
-35.71285,-19.421585,0
-15.782694,-43.160694,0
-17.956156,-34.02008,0
-17.827194,-48.84714,0
-22.375952,-50.08189,0
16.258825,-63.57139,0
-20.034716,-52.114357,0
-16.442818,-44.538902,0
-16.117285,-35.971905,0
35.12924,40.437054,0
6.32943,-40.4006,0
-20.459269,-44.64598,0
-14.055987,-38.472477,0
57.171684,4.4630494,0
4.8412514,-62.530445,0
-20.153276,-21.493486,2
-15.974875,-35.891357,0
-36.49162,-40.652363,0
5.860691,-63.831715,0
-22.856632,-35.048794,0
-17.586075,-56.777435,0
-19.313673,-35.596413,0
-24.690968,-7.4058003,0
-27.426348,-5.5107703,0
15.0779,-50.02663,0
16.340534,-59.284,0
6.258776,-49.76069,0
-26.291643,-34.081413,0
-17.064272,-51.19324,0
55.93568,5.118165,0
16.101727,-60.799145,0
8.271344,-62.04366,0
-29.142202,-35.795124,0
17.837395,-61.882053,0
0.83662874,-29.195683,0
-21.314423,-50.002518,0
-19.572857,-51.38378,0
-14.903032,-36.410114,0
-18.08026,-42.69388,0
-19.29673,-48.09644,0
6.8125415,-61.308807,0
-20.099148,-53.01416,0
31.952429,-1.1639982,0
43.83213,19.620152,0
16.957706,-62.709183,0
-60.239456,7.5242963,0
-61.619083,7.356412,0
-16.93974,-41.973858,0
-20.161505,-6.5960884,0
-27.027092,-33.262928,0
-22.723259,-48.513847,0
-59.634583,6.367281,0
-20.820412,-40.725216,0
-17.00125,-45.022495,0
16.779882,21.854145,0
-20.342695,-52.460968,0
21.246723,-58.562317,0
-27.56625,-33.278927,0
-13.068228,-0.1998289,0
7.614882,-5.8912287,0
16.952042,-52.955433,0
7.277133,-0.11513396,0
-19.801968,-33.727566,0
18.28769,-57.759205,0
-21.632742,-36.954556,0
-2.849315,15.435007,0
21.320557,-58.355293,0
24.268133,-55.8683,0
-19.57894,-42.458424,0
-18.088427,-42.214848,0
-34.47312,-23.95472,0
16.693325,-50.980743,0
-35.306496,-48.00845,0
-28.12397,-14.262656,0
-35.849216,-53.08627,0
20.97367,-53.6881,0
47.82108,2.2157624,0
47.974915,2.2375786,0
47.839638,2.1273465,0
47.688297,2.3416226,0
7.77671,-43.8916,0
35.57973,20.611801,0
-21.141531,-45.224415,0
-20.346603,-59.28044,0
-14.877894,-48.856213,0
17.011288,-62.731136,0
-35.785583,-51.293865,0
-15.637451,-49.870663,0
7.4658365,-45.783634,0
18.680363,-58.606113,0
2.0794778,-48.200382,0
-23.375477,-39.413715,0
56.280075,0.98569316,0
54.428886,-0.84213865,0
7.602512,16.497261,0
-13.976066,-47.870544,0
-30.550455,-53.760834,0
-16.464577,-57.87944,0
7.2252564,-55.598576,0
14.563748,-4.4525223,0
16.720234,8.559288,0
27.055813,-33.17867,0
8.858972,5.4527273,0
-33.43974,-36.93037,0
-38.356915,-24.51699,0
-34.183487,-40.84146,0
-60.72902,7.871331,0
-36.10462,-10.796384,0
9.372775,-1.657451,0
-19.767569,-40.36592,0
10.294168,-10.2205715,0
-10.727605,-1.143587,0
18.23982,-6.75601,0
-31.736092,-34.23958,0
-18.093817,-21.74513,0
-41.138397,-26.972612,0
23.25376,-52.33517,0
6.516458,-56.09148,0
29.84201,5.906166,0
29.839123,5.8578887,0
15.707229,-24.851065,0
15.656152,-24.986897,0
-24.0493,-38.774452,0
51.88347,4.491477,0
16.535053,-51.688164,0
1.7671454,-64.68274,0
21.767864,-1.2104248,0
7.7926908,-11.0012245,0
14.1378,-2.4047554,0
-13.722666,-45.72962,0
54.6174,0.2578383,0
-0.5822952,-32.324287,0
30.85796,33.250896,0
-43.536842,-13.684013,0
-43.59727,-13.689376,0
-42.789265,-13.673354,0
-42.853157,-13.7126045,0
-0.9765706,11.75063,0
-41.711006,-15.6370945,0
-19.65134,-41.141033,0
-34.34007,-22.193289,0
-7.753724,-41.074364,0
9.354795,-19.580826,0
12.460379,-5.126889,0
11.385077,-2.321252,0
35.005272,11.417894,0
15.759353,-1.6217284,0
3.3565269,-31.445349,0
-37.164463,-49.667923,0
6.2874813,-41.731495,0
-53.75672,-6.8454895,0
-53.739147,-6.9029965,0
-52.4467,-8.539153,0
17.11871,-56.26409,0
39.365726,-8.0514,0
50.182137,5.9104376,0
-11.410588,-48.67012,0
22.13083,-57.850216,0
24.580683,-32.633408,0
-14.2545805,-38.28675,0
16.300484,-61.487164,0
-16.616673,-45.97889,0
-20.546253,-36.44941,0
15.926725,-17.618029,0
10.717458,-16.676662,0
-2.688395,3.270891,0
-2.7123697,3.2478554,0
5.014472,-15.840434,0
17.147907,-31.719524,0
-22.314392,-60.29727,0
10.744774,-57.014706,0
2.6221383,-61.833332,0
20.51787,-62.905247,0
18.153284,-64.09196,0
19.382977,-54.57082,0
23.888115,-5.1494503,0
3.229073,-43.523373,0
-35.89363,-50.331352,0
4.4478145,-56.58973,0
-54.05654,-6.5921035,0
-53.985573,-6.80277,0
-47.114697,-1.5382196,0
22.45962,-53.647274,0
6.2844653,1.0670024,0
7.979337,-54.34079,0
-36.335613,-21.845362,0
-36.047413,-22.249985,0
18.500824,-52.889954,0
5.7930512,-49.949905,0
-18.178648,-40.936302,0
4.0666676,-50.03851,0
20.091309,-6.8802485,0
37.697433,-10.66349,0
37.70121,-10.664833,0
35.195545,3.1462262,0
43.508327,-7.9540205,0
14.292676,-28.84606,0
12.02681,-57.849556,0
-3.2859988,-30.588669,0
-37.343163,-43.016197,0
14.765477,-56.281837,0
-38.383224,-26.799929,0
-36.027824,-48.863697,0
-12.139168,-47.621155,0
-38.250748,-37.088066,0
15.152108,-3.1201117,0
23.589096,0.90124214,0
24.817963,-12.853316,0
24.80843,-12.862016,0
26.208345,-13.347766,0
26.28786,-13.429616,0
17.46724,-54.842262,0
-22.594885,-42.858242,0
7.7472296,-15.954708,0
21.668312,9.488499,0
27.31895,-59.078484,0
5.4334884,-59.58783,0
-0.410425,-57.619404,0
6.2601795,-39.822006,0
4.676401,-16.557095,0
-23.994074,-33.49844,0
18.40925,-58.57577,0
-30.249022,-36.103085,0
-18.282993,-54.33385,0
14.7870655,-47.993866,0
17.510225,-55.46142,0
-14.010658,-45.81885,0
-34.935104,-39.96387,0
-2.091347,-30.662786,0
-16.916893,-51.32801,0
5.596099,-43.87536,0
19.194426,-28.224882,0
32.843227,7.8041396,0
13.902587,-45.973644,0
18.79484,-45.495544,0
14.3583765,-56.027718,0
21.681894,-44.49175,0
20.191013,-44.14197,0
19.708414,-44.702396,0
-33.235973,-38.245728,0
-23.626944,-35.812267,0
-24.282112,-30.016855,0
6.6947374,-44.692574,0
34.404423,-50.5316,0
18.12562,-62.599533,0
-16.870808,-58.747982,0
14.414062,3.3976567,0
-12.057691,-0.9075145,0
23.675364,1.9756593,0
11.158019,-62.947887,0
23.18757,2.3748298,0
19.963903,8.000784,0
5.1934333,-17.086542,0
18.812555,0.58078784,0
12.443926,-41.197777,0
12.41874,-41.157303,0
-25.563896,-33.83814,0
6.82134,-61.278584,0
-17.634377,-46.423565,0
-38.309143,-25.927763,0
-2.104157,-28.398586,0
17.188583,-53.591187,0
-34.563194,-24.469791,0
3.6067863,-47.10915,0
-12.49911,-8.470872,0
-12.429449,-8.534124,0
7.6888947,6.310284,0
-3.9678674,-52.47705,0
-30.546995,-33.747993,0
-38.75726,-27.508533,0
-6.920996,-39.78346,0
-13.70179,-49.81917,0
-3.3591554,-38.31858,0
24.374348,-55.97708,0
-11.575057,-0.8411663,0
5.6858807,-13.302412,0
25.493832,9.186448,0
10.590998,3.885322,0
16.062609,4.10662,0
23.857288,39.961155,0
23.624569,6.6037564,0
50.592266,13.839127,0
21.94295,-55.8949,0
-35.027626,-22.32139,0
17.927399,8.664565,0
21.231798,-0.34682378,0
-20.74998,-34.436646,0
-18.784458,-55.928326,0
19.140781,-62.19674,0
23.300104,-52.103336,0
31.432978,11.081986,0
31.379196,10.982162,0
31.373299,9.9597225,0
-21.879446,-43.773808,0
-3.2776847,-30.10758,0
-5.936088,-40.321507,0
-32.00982,-53.05574,0
18.882143,9.353918,0
13.384504,-35.72039,0
-21.107605,-28.401321,0
7.4794803,-43.071423,0
4.099632,-55.999603,0
-34.408554,-40.009884,0
6.2583275,-54.601097,0
5.046098,3.5527463,0
-7.7521157,63.591045,0
14.516771,-31.57413,0
-30.2654,-41.619556,0
-19.813984,-61.343933,0
-21.236668,-42.35817,0
-17.764463,-25.183565,0
-34.260757,-36.10037,0
-13.301773,-52.845303,0
13.032571,-35.74176,0
21.969744,-48.952904,0
-6.2252836,-38.330864,0
-13.249559,-43.68024,0
-40.977253,0.4016076,0
-28.470232,47.19432,0
3.215692,-43.38067,0
-16.4327,-43.819828,0
-18.037283,-21.59735,0
-4.81739,-40.79508,0
-8.581871,-38.129055,0
13.104368,-45.271027,0
-12.772414,-45.91831,0
-13.009628,-42.765648,0
-16.61517,-48.958443,0
-20.130924,-46.419415,0
30.206526,12.560085,0
3.294083,-31.466702,0
-17.37829,-24.507652,0
2.25164,-30.77103,0
5.4388876,-17.869488,0
7.845631,1.1215348,0
-24.969162,-11.11118,0
-21.071283,-44.816193,0
8.034171,-65.19279,0
-27.475437,-35.531525,0
-14.244937,-3.6745548,0
30.902025,-48.96152,0
0.6119317,0.016098386,0
-35.306328,-33.757538,0
-14.171739,-5.27587,0
-14.205918,-4.284945,0
-19.744123,-46.114017,0
-14.352583,-4.6110544,0
2.4409616,-29.722464,0
1.8603412,-31.328827,0
-24.802143,-9.531209,0
-26.844648,-5.729171,0
-34.327007,-28.501598,0
-34.26791,-28.526205,0
-23.56957,-11.79154,0
-13.17016,2.4731462,0
6.6992497,3.5363457,0
-1.1010402,69.6915,0
-22.746597,-31.791147,0
-23.771156,-42.827366,0
20.891842,-58.792694,0
-18.256205,-20.360529,0
-60.687187,8.1052,0
-37.983982,-37.459145,0
-3.5710595,-29.783472,0
-18.970821,-37.285175,0
-3.4777517,-44.961166,0
-20.336554,-46.02661,0
7.3517385,4.557684,0
13.436428,-6.8229227,0
-17.715992,-54.934807,0
20.412733,-2.1648924,0
8.017558,-15.840301,0
7.0335484,-12.399166,0
-2.0911496,-27.49479,0
6.90576,-17.553455,0
-2.1554077,-26.197016,0
-37.331482,-21.759436,0
-29.69285,-34.402504,0
-38.964867,-9.393351,0
19.742842,-52.46067,0
20.319098,-53.724155,0
-16.54528,-23.190144,0
-25.42106,-11.70198,0
-37.344822,-20.7123,0
-39.586678,-26.389788,0
-21.532667,-35.098343,0
23.461569,-60.886555,0
20.435543,0.9905882,0
19.41318,-61.84413,0
25.00027,0.9065135,0
-61.433407,18.101812,0
-61.386597,18.085125,0
-61.289494,18.088346,0
-60.698856,11.611417,2
-60.91892,11.675063,0
-62.484097,12.161001,0
-58.25297,13.551676,0
-61.58387,15.639398,0
-6.0187473,30.865435,0
-6.0188193,30.86528,0
-0.063781805,22.626425,0
4.070477,44.741543,0
-5.2730584,34.405437,0
0.9017827,38.06202,0
-4.0771637,37.155365,0
-9.978605,34.484352,0
-10.058252,33.643356,0
-4.204818,38.163002,0
-4.2070274,39.004635,0
-6.0866723,38.207165,0
-10.888938,36.282257,0
1.2138808,32.53389,0
-1.0724483,35.806118,0
-10.5566225,34.844658,0
-8.784691,36.77533,0
-4.53391,37.109573,0
-1.451432,35.59214,0
-6.5209007,39.24814,0
-6.5483785,37.427067,0
-3.5987182,38.83537,0
-3.7010272,36.70673,0
-4.619979,34.856762,0
-3.0886605,35.693592,0
-3.4305384,38.55885,0
0.009169282,37.32701,0
-7.29112,39.047302,0
-3.5942612,39.57134,0
-5.0146866,-18.52722,0
-24.521181,54.18013,0
-25.325651,18.425692,0
-25.33903,18.513912,0
31.88625,39.50087,0
-31.730446,26.230593,0
40.34858,35.544437,0
22.52694,43.13564,0
-29.011595,23.039661,0
-6.1211915,17.822866,0
-9.855478,40.698166,0
-9.852308,40.703724,0
-2.3396525,40.232586,0
-7.7701654,42.20963,0
-10.503222,36.30045,0
-4.3079524,38.645622,0
-9.066369,35.712215,0
-1.3620576,35.396618,0
2.3960152,33.982357,0
2.2671177,33.896122,0
-8.613315,34.12697,0
-8.939526,37.05245,0
-7.8054376,38.430622,0
-5.236466,38.90832,0
-2.7551951,38.125156,0
-9.439538,33.21475,0
1.396043,38.28117,0
-7.9542108,33.639347,0
1.57919,38.962032,0
1.0003124,32.093548,0
-6.9571757,36.66485,0
-6.5524955,35.927307,0
-0.12695299,38.604073,0
-9.389316,34.834366,0
-5.5016685,37.771362,0
-9.382427,35.10302,0
1.171468,32.460667,0
0.25647953,38.096287,0
-3.115157,38.55304,0
-9.67332,35.819,0
-8.305996,38.052246,0
-2.3774984,38.002323,0
-2.1655717,38.11039,0
0.27282125,38.195095,0
1.5803273,37.392483,0
-4.056602,38.84488,0
-7.606456,34.63157,0
-9.461981,37.892452,0
-7.859964,35.06557,0
-8.190803,37.916534,0
1.0698566,34.21865,0
-4.5207,34.943413,0
-7.3824716,34.755287,0
-1.0946279,38.11289,0
-1.4450104,35.449623,0
-2.8830006,39.14752,0
1.2392936,33.48315,0
1.3721311,37.522755,0
-3.456057,36.217587,0
9.809302,38.338875,0
25.14419,34.006836,0
-3.3401268,19.40149,0
-9.783087,15.979806,0
33.854652,31.022606,0
9.929266,22.494074,0
38.250267,37.227364,0
39.907272,39.07341,0
-58.552906,22.267778,0
-21.890377,68.8017,0
-21.891373,68.80247,0
38.99323,11.031299,0
12.930118,-12.750346,0
-45.387894,1.6303992,0
11.1885195,-6.971633,0
3.590247,-23.19718,0
3.525216,-23.254513,0
-1.6054459,41.710976,0
-42.767666,-1.2518312,0
4.591535,38.783833,0
10.288982,23.646374,0
-9.963663,16.702154,0
-21.44598,46.204765,0
-49.31379,17.574125,1
-37.934612,0.4314868,0
28.319757,35.74249,0
-9.856041,16.22308,0
26.512817,31.997112,0
2.7077858,14.788539,0
19.8554,35.71646,0
30.703058,28.575321,0
27.544445,24.782959,0
-29.164997,24.82847,0
-10.38581,43.651814,0
-6.317761,41.879086,0
-6.647538,41.197678,0
-58.22349,17.347403,0
-57.280342,20.804165,0
-4.455266,40.323242,0
10.010656,38.54496,0
10.091955,38.374012,0
-21.858952,61.944576,0
-4.050969,-21.219412,0
34.445522,32.950302,0
31.701614,15.918822,0
-28.364481,34.09141,0
-28.37321,34.048737,0
-61.401424,15.516682,0
-61.30324,15.551206,0
-61.284767,15.578776,0
-64.98165,11.88499,0
-64.9737,11.432395,0
-65.116615,11.224352,1
-65.04272,11.268109,1
-65.05166,11.226678,1
-65.05795,11.182507,1
-65.229195,10.711439,0
-23.423307,52.172096,0
-23.301825,52.63303,0
-24.370575,60.19769,0
15.596555,11.573876,0
-7.038186,-19.944096,0
-48.700153,18.43935,1
-58.835304,13.638938,1
3.2244356,22.65056,0
20.316921,35.40126,0
16.967913,37.150772,0
39.813923,30.932621,0
-37.87871,0.4847077,0
-8.033518,35.84955,0
-4.8633566,41.899853,0
-7.6893516,39.696667,0
-7.6898766,39.6962,0
-2.7438009,43.404858,0
-7.576895,9.7769785,0
5.896609,24.657862,0
-58.454037,22.24754,0
5.262762,39.467247,0
-4.456108,17.948956,0
44.197994,29.573923,0
37.219395,32.81014,0
29.634502,30.336557,0
16.931087,39.583134,0
-19.771341,41.608456,0
34.650005,23.622551,0
-29.80584,29.837868,0
-5.1727176,22.4559,0
33.490543,35.658722,0
29.556885,30.262262,0
21.368511,28.086845,0
42.198563,35.653465,0
24.073591,32.61152,0
40.574963,39.764023,0
32.02484,30.599436,0
34.442623,34.774113,0
27.09458,35.46687,0
8.192802,18.988846,0
14.594851,21.229338,0
24.167574,22.81177,0
-2.997354,26.062769,0
37.868107,29.229248,0
-2.866342,30.709648,0
32.94551,32.967937,0
-29.537497,30.06318,0
30.47751,32.29292,0
17.182796,37.498558,0
22.655104,34.44284,0
31.57504,31.621632,0
-7.1397595,19.808601,0
37.305004,30.316978,0
3.067231,15.441442,0
30.808096,31.380898,0
34.695946,35.82994,0
0.37072656,17.88071,0
0.18952382,17.878843,0
19.991581,25.331156,0
38.85706,31.46575,0
11.711918,19.69792,0
33.17942,36.53241,0
-4.286677,18.5481,0
13.176116,21.32948,0
32.907715,31.022573,0
23.673294,34.559814,0
10.347853,24.56146,0
-0.6415195,24.62682,0
41.01019,37.07443,0
-1.9418558,29.080753,0
17.338251,36.91558,0
17.674858,35.23364,0
32.534195,37.04057,0
14.3388405,23.735735,0
9.656923,40.518414,0
10.132713,22.698204,0
39.587257,30.93326,0
20.2266,42.676933,0
20.381575,39.996788,0
18.415575,34.801285,0
33.612617,31.13208,0
5.1356688,19.560543,0
20.310148,59.55658,0
6.124407,21.355267,0
-2.1945732,23.72753,0
-2.8893712,26.388851,0
40.043,35.039032,0
1.2723801,18.122576,0
21.756618,24.746914,0
10.83248,18.260548,0
25.67419,37.247826,0
-0.3225067,22.982323,0
37.865532,29.628668,0
1.8138835,24.61279,0
25.835484,37.334965,0
26.17781,34.950317,0
-5.780156,20.55053,0
39.845398,27.973024,0
33.050575,33.860554,0
11.457101,33.240993,0
42.507973,34.26622,0
1.6287732,24.619034,0
20.841688,33.81382,0
16.721909,39.666176,0
8.713016,20.51495,0
22.704706,24.767181,0
4.5067005,21.09487,0
17.034042,35.25986,0
3.382482,23.365416,0
-6.6470375,54.04892,0
-1.2901493,21.372725,0
-8.722124,15.90408,0
3.7408867,16.708298,0
3.8771386,26.4236,0
16.573793,35.183937,0
11.635779,22.354624,0
-2.2113104,67.02914,0
-4.5626273,6.1563005,0
-4.532387,6.1364913,0
42.5941,28.182804,0
10.27783,24.792385,0
18.64277,34.78158,0
15.910523,35.00829,0
3.4507904,16.166199,0
-3.847314,18.491566,0
-27.052874,47.475166,0
41.285076,31.62241,0
10.757932,23.95846,0
2.1589615,24.64295,0
2.7878115,20.677137,0
11.905088,23.72886,0
-50.054745,5.4124303,0
-1.5271297,18.206264,0
12.483624,23.510496,0
42.517303,28.715736,0
36.6863,32.773632,0
37.56734,33.119804,0
17.336857,41.218582,0
17.368534,40.955387,0
42.120846,32.43446,0
3.7355356,26.658936,0
40.135345,30.59744,0
-5.229654,21.194244,0
39.23056,32.66052,0
20.074217,25.269459,0
44.44662,29.537565,0
5.577203,45.53237,0
21.18418,31.638136,0
38.816288,29.771881,0
26.496437,35.052147,0
41.248222,34.774254,0
20.175095,32.070637,0
2.2502005,38.82544,0
41.53554,31.2519,0
-0.39199385,47.762005,0
-9.389603,63.691216,0
-30.479044,30.151037,0
27.534449,35.419884,0
6.4859095,45.708393,0
0.044526238,25.151293,0
-28.850616,30.179073,0
14.980072,44.463593,0
40.51528,39.66446,0
42.972515,29.996426,0
-3.4167862,16.806633,0
22.43068,36.92049,0
-3.6494346,17.392996,0
31.994364,35.092,0
43.683212,35.237286,0
39.448944,29.924742,0
28.002323,37.112488,0
21.096031,31.761944,0
9.763667,18.89623,0
20.60774,33.79388,0
3.8823676,19.127708,0
33.595215,28.24426,0
-7.83542,43.761288,0
-57.524895,23.754423,0
41.35616,20.98359,0
1.1246005,22.275469,0
-55.803577,17.88187,0
-55.826237,18.032318,1
-12.6649475,-17.037466,0
-31.450304,21.665579,0
3.408611,22.822544,0
-13.1706085,47.109505,0
-23.47008,51.65808,0
-6.569702,-17.532202,0
40.62583,27.68123,0
37.060192,30.746813,0
9.003123,25.670578,0
19.77983,40.360233,0
-63.627018,14.373173,0
-63.595314,14.3895855,0
-63.58112,14.401578,0
-21.660769,59.37565,0
-24.96499,62.322163,0
-21.125336,53.113792,0
-9.561855,47.13115,0
-9.544844,47.332478,0
-24.90718,58.457268,0
-23.038973,61.698338,0
-5.3435397,40.79652,0
-21.16014,60.832897,0
-24.26168,55.284924,0
0.067877986,44.68504,0
-18.633259,55.315014,0
-18.727135,55.721165,0
-22.676914,57.28194,0
-8.439482,62.88159,0
-14.986519,56.96724,0
-20.665485,52.994987,0
-20.020922,58.0254,0
-16.917196,57.791676,0
-20.675556,57.69393,0
-20.769014,57.598713,0
-20.573917,55.88429,0
-17.161695,16.913698,0
11.004447,71.52428,0
-8.318185,8.607357,0
1.1905949,-16.184288,0
35.731087,29.268581,0
-2.532038,-19.76381,1
-20.895977,-1.9689901,0
-20.840155,-1.9682544,0
-20.58492,-1.9666358,0
-22.226759,54.836376,0
5.1656184,40.3856,0
5.235762,41.259872,0
5.233813,41.25669,0
-53.454983,12.272143,2
-53.450375,12.260593,0
-64.937485,16.165455,0
-64.8627,16.110262,1
-64.86192,16.117666,1
